;docid;docnumber;docdate;parent;request;date;hour;name;federal_district;region_with_type;city;timezone;lat;lon;local_time
3468;484310;О-З-02134-004;2023-09-27 14:34:02.341834+03:00;483964;1035605503878;2023-09-27;14;ФГБОУ ВО ОРГМУ МИНЗДРАВА РОССИИ;Приволжский;Оренбургская обл;Оренбург;UTC+5;51.7563199;55.1058157;2023-09-27 16:34:02.341834+05:00
3469;476188;ОП-З-01932-001;2023-09-15 13:04:05.796840+03:00;476111;1021500582278;2023-09-15;13;"ГБПОУ ""ВКЭ""";Северо-Кавказский;Респ Северная Осетия - Алания;Владикавказ;UTC+3;43.0258051;44.7046603;2023-09-15 13:04:05.796840+03:00
3470;478939;ОП-З-01998-001;2023-09-19 15:25:14.220975+03:00;478900;1023601560510;2023-09-19;15;"ФГБОУ ВО ""ВГУ""";Центральный;Воронежская обл;Воронеж;UTC+3;51.6565634;39.2061414;2023-09-19 15:25:14.220975+03:00
3471;476878;О-З-01629-004;2023-09-16 03:20:02.234983+03:00;465989;1022701295011;2023-09-16;3;КГБ ПОУ ХТТТ;Дальневосточный;Хабаровский край;Хабаровск;UTC+10;48.4441749;135.1416054;2023-09-16 10:20:02.234983+10:00
3472;479251;ОП-З-02006-001;2023-09-19 17:47:09.679001+03:00;479231;1021500582278;2023-09-19;17;"ГБПОУ ""ВКЭ""";Северо-Кавказский;Респ Северная Осетия - Алания;Владикавказ;UTC+3;43.0258051;44.7046603;2023-09-19 17:47:09.679001+03:00
3473;473633;З-01866;2023-09-13 13:53:02.001222+03:00;0;1020201933950;2023-09-13;13;ГБПОУ ОКТЯБРЬСКИЙ МНОГОПРОФИЛЬНЫЙ ПРОФЕССИОНАЛЬНЫЙ КОЛЛЕДЖ;Приволжский;Респ Башкортостан;Октябрьский;UTC+5;54.4866631;53.5013808;2023-09-13 15:53:02.001222+05:00
3474;477201;ОП-З-01830-004;2023-09-18 11:25:06.657453+03:00;472314;1023801748761;2023-09-18;11;ФГБОУ ВО ИРГУПС;Сибирский;Иркутская обл;Иркутск;UTC+8;52.2706224;104.2610916;2023-09-18 16:25:06.657453+08:00
3475;477326;ОП-З-01965-001;2023-09-18 13:21:38.037527+03:00;477315;1025203045482;2023-09-18;13;"ФГБОУ ВО ""ПИМУ""МИНЗДРАВА РОССИИ";Приволжский;Нижегородская обл;Нижний Новгород;UTC+3;56.3294776;44.009441;2023-09-18 13:21:38.037527+03:00
3476;477214;ОП-З-01958-001;2023-09-18 11:21:41.710974+03:00;477045;1149102131265;2023-09-18;11;"ГБ ПОУ РК ""ФПТ""";Южный;Респ Крым;Феодосия;UTC+3;45.0416206;35.3680468;2023-09-18 11:21:41.710974+03:00
3477;481263;З-02059;2023-09-21 18:28:02.150436+03:00;0;1026103709499;2023-09-21;18;"ФГБОУ ВО ""РОСТОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ПУТЕЙ СООБЩЕНИЯ"", ФГБОУ ВО РГУПС, РГУПС";Южный;Ростовская обл;Ростов-на-Дону;UTC+3;47.2509761;39.6983233;2023-09-21 18:28:02.150436+03:00
3478;477153;ОП-З-01953-001;2023-09-18 10:39:59.660021+03:00;476908;1023800524802;2023-09-18;10;"ГБПОУ ИО ""АПЭТ""";Сибирский;Иркутская обл;Ангарск;UTC+8;52.5299004;103.8628329;2023-09-18 15:39:59.660021+08:00
3479;480517;ОП-З-02032-001;2023-09-21 11:38:14.413251+03:00;480319;1022200814030;2023-09-21;11;"КГБПОУ ""РУБЦОВСКИЙ АГРАРНО-ПРОМЫШЛЕННЫЙ ТЕХНИКУМ""";Сибирский;Алтайский край;Рубцовск;UTC+7;51.524113;81.2151976;2023-09-21 15:38:14.413251+07:00
3480;494673;ОП-З-02378-001;2023-10-09 11:20:58.101951+03:00;494637;1024600966290;2023-10-09;11;"ОБПОУ ""КПК""";Центральный;Курская обл;Курск;UTC+3;51.748587;36.193527;2023-10-09 11:20:58.101951+03:00
3481;504131;З-02612;2023-10-20 05:59:01.635449+03:00;0;1030203921076;2023-10-20;5;ГБПОУ УКРТБ;Приволжский;Респ Башкортостан;Уфа;UTC+5;54.716255;56.0146359;2023-10-20 07:59:01.635449+05:00
3482;460069;З-01460;2023-09-04 15:41:01.643930+03:00;0;1021000541979;2023-09-04;15;"ГАПОУ РК ""ПЕТРОЗАВОДСКИЙ АВТОТРАНСПОРТНЫЙ ТЕХНИКУМ"", ГАПОУ РК ""ПАТТ""";Северо-Западный;Респ Карелия;Петрозаводск;UTC+3;61.8003555;34.3182861;2023-09-04 15:41:01.643930+03:00
3483;472314;З-01830;2023-09-13 07:56:01.854969+03:00;0;1023801748761;2023-09-13;7;ФГБОУ ВО ИРГУПС;Сибирский;Иркутская обл;Иркутск;UTC+8;52.2706224;104.2610916;2023-09-13 12:56:01.854969+08:00
3484;510577;ОП-З-02805-001;2023-11-03 11:16:10.418873+03:00;510544;1022401359177;2023-11-03;11;"КГБПОУ ""КАНСКИЙ ТЕХНОЛОГИЧЕСКИЙ КОЛЛЕДЖ""";Сибирский;Красноярский край;Канск;UTC+7;56.2079334;95.7029443;2023-11-03 15:16:10.418873+07:00
3485;477445;З-01968;2023-09-18 14:07:02.447813+03:00;0;1149102131265;2023-09-18;14;"ГБ ПОУ РК ""ФПТ""";Южный;Респ Крым;Феодосия;UTC+3;45.0416206;35.3680468;2023-09-18 14:07:02.447813+03:00
3486;472146;З-01817;2023-09-12 16:54:01.513481+03:00;0;1023601560510;2023-09-12;16;"ФГБОУ ВО ""ВГУ""";Центральный;Воронежская обл;Воронеж;UTC+3;51.6565634;39.2061414;2023-09-12 16:54:01.513481+03:00
3487;477384;З-01967;2023-09-18 12:45:02.080397+03:00;0;1021603065153;2023-09-18;12;"ГАПОУ ""КАЗАНСКИЙ ТОРГОВО-ЭКОНОМИЧЕСКИЙ ТЕХНИКУМ""";Приволжский;Респ Татарстан;Казань;UTC+3;55.8172657;49.0872345;2023-09-18 12:45:02.080397+03:00
3488;501532;З-02549;2023-10-18 10:55:02.243257+03:00;0;1159102037940;2023-10-18;10;"ФГБОУ ВО ""КГМТУ""";Южный;Респ Крым;Керчь;UTC+3;45.2990979;36.4272965;2023-10-18 10:55:02.243257+03:00
3489;476650;ОП-З-01885-002;2023-09-15 15:50:33.794544+03:00;474288;1027403857568;2023-09-15;15;"ФГАОУ ВО ""ЮУРГУ (НИУ)"", ЮЖНО-УРАЛЬСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";Уральский;Челябинская обл;Челябинск;UTC+5;55.1604676;61.3702552;2023-09-15 17:50:33.794544+05:00
3490;477455;ОП-З-01885-003;2023-09-18 14:13:11.339215+03:00;474288;1027403857568;2023-09-18;14;"ФГАОУ ВО ""ЮУРГУ (НИУ)"", ЮЖНО-УРАЛЬСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";Уральский;Челябинская обл;Челябинск;UTC+5;55.1604676;61.3702552;2023-09-18 16:13:11.339215+05:00
3491;479629;О-З-02019-001;2023-09-20 10:04:02.342226+03:00;479567;1021900535975;2023-09-20;10;ГБПОУ РХ ХПК;Сибирский;Респ Хакасия;Абакан;UTC+7;53.7200842;91.4666519;2023-09-20 14:04:02.342226+07:00
3492;523915;О-З-03179-002;2023-11-27 16:42:01.574127+03:00;521819;1037739630697;2023-11-27;16;ФГБОУ ВО РГАУ-МСХА ИМЕНИ К.А. ТИМИРЯЗЕВА;Центральный;г Москва;Москва;UTC+3;55.8329754;37.5498896;2023-11-27 16:42:01.574127+03:00
3493;513723;ОП-З-02931-001;2023-11-10 11:21:05.579061+03:00;513712;1024001432234;2023-11-10;11;"ГБПОУ КО ""КТЭП""";Центральный;Калужская обл;Калуга;UTC+3;54.517941;36.2890439;2023-11-10 11:21:05.579061+03:00
3494;477427;О-З-01885-003;2023-09-18 14:06:01.404440+03:00;474288;1027403857568;2023-09-18;14;"ФГАОУ ВО ""ЮУРГУ (НИУ)"", ЮЖНО-УРАЛЬСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";Уральский;Челябинская обл;Челябинск;UTC+5;55.1604676;61.3702552;2023-09-18 16:06:01.404440+05:00
3495;474288;З-01885;2023-09-14 09:11:02.403599+03:00;0;1027403857568;2023-09-14;9;"ФГАОУ ВО ""ЮУРГУ (НИУ)"", ЮЖНО-УРАЛЬСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";Уральский;Челябинская обл;Челябинск;UTC+5;55.1604676;61.3702552;2023-09-14 11:11:02.403599+05:00
3496;480319;З-02032;2023-09-21 04:17:01.941682+03:00;0;1022200814030;2023-09-21;4;"КГБПОУ ""РУБЦОВСКИЙ АГРАРНО-ПРОМЫШЛЕННЫЙ ТЕХНИКУМ""";Сибирский;Алтайский край;Рубцовск;UTC+7;51.524113;81.2151976;2023-09-21 08:17:01.941682+07:00
3497;477560;ОП-З-01971-001;2023-09-18 15:47:18.205601+03:00;477529;1027600693812;2023-09-18;15;ФГБОУ ВО ЯГМУ МИНЗДРАВА РОССИИ;Центральный;Ярославская обл;Ярославль;UTC+3;57.6242278;39.8963237;2023-09-18 15:47:18.205601+03:00
3498;520935;ОП-З-03065-003;2023-11-21 11:44:30.860048+03:00;518279;1027000853978;2023-11-21;11;НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ ТОМСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ, ТОМСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ, НИ ТГУ, ТГУ;Сибирский;Томская обл;Томск;UTC+7;56.4693885;84.9476676;2023-11-21 15:44:30.860048+07:00
3499;484961;ОП-З-02139-002;2023-09-28 09:31:32.038524+03:00;484221;1030700203522;2023-09-28;9;ГБПОУ КБГТК;Северо-Кавказский;Кабардино-Балкарская Респ;Нальчик;UTC+3;43.4780321;43.6453853;2023-09-28 09:31:32.038524+03:00
3500;477610;З-01973;2023-09-18 16:00:01.613942+03:00;0;1023404237669;2023-09-18;16;"ВОЛГУ, ФГАОУ ВО ""ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"", ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ, ФГАОУ ВО ВОЛГУ";Южный;Волгоградская обл;Волгоград;UTC+3;48.6417131;44.4227743;2023-09-18 16:00:01.613942+03:00
3501;471624;З-01808;2023-09-12 13:19:02.231063+03:00;0;1035605501282;2023-09-12;13;"ГАПОУ ""ОКЭИ""";Приволжский;Оренбургская обл;Оренбург;UTC+5;51.7652447;55.12416;2023-09-12 15:19:02.231063+05:00
3502;490483;ОП-З-02289-001;2023-10-04 11:08:57.484595+03:00;490138;1159102037940;2023-10-04;11;"ФГБОУ ВО ""КГМТУ""";Южный;Респ Крым;Керчь;UTC+3;45.2990979;36.4272965;2023-10-04 11:08:57.484595+03:00
3503;491248;ОП-З-02301-002;2023-10-04 16:38:09.104852+03:00;490984;1027000885251;2023-10-04;16;ФГБОУ ВО СИБГМУ МИНЗДРАВА РОССИИ;Сибирский;Томская обл;Томск;UTC+7;56.472889;84.949293;2023-10-04 20:38:09.104852+07:00
3504;534543;О-З-03493-001;2023-12-27 09:09:02.470101+03:00;534195;1023601581310;2023-12-27;9;МБОУ СОШ № 47;Центральный;Воронежская обл;Воронеж;UTC+3;51.6992573;39.1921698;2023-12-27 09:09:02.470101+03:00
3505;486411;О-З-02189-001;2023-09-29 05:32:02.056778+03:00;486129;1026604939855;2023-09-29;5;"ФГАОУ ВО ""УРФУ ИМЕНИ ПЕРВОГО ПРЕЗИДЕНТА РОССИИ Б.Н. ЕЛЬЦИНА"", УРАЛЬСКИЙ ФЕДЕРАЛЬНЫЙ УНИВЕРСИТЕТ, УРФУ, УРАЛЬСКИЙ ФЕДЕРАЛЬНЫЙ УНИВЕРСИТЕТ ИМЕНИ ПЕРВОГО ПРЕЗИДЕНТА РОССИИ Б.Н. ЕЛЬЦИНА";Уральский;Свердловская обл;Екатеринбург;UTC+5;56.843987;60.653843;2023-09-29 07:32:02.056778+05:00
3506;473442;З-01862;2023-09-13 12:41:02.356879+03:00;0;1021000541979;2023-09-13;12;"ГАПОУ РК ""ПЕТРОЗАВОДСКИЙ АВТОТРАНСПОРТНЫЙ ТЕХНИКУМ"", ГАПОУ РК ""ПАТТ""";Северо-Западный;Респ Карелия;Петрозаводск;UTC+3;61.8003555;34.3182861;2023-09-13 12:41:02.356879+03:00
3507;479330;ОП-З-02009-001;2023-09-19 18:01:07.304542+03:00;479307;1020100700641;2023-09-19;18;"ГБПОО РА ""МАЙКОПСКИЙ МЕДИЦИНСКИЙ КОЛЛЕДЖ""";Южный;Респ Адыгея;Майкоп;UTC+3;44.6028696;40.1001747;2023-09-19 18:01:07.304542+03:00
3508;477601;ОП-З-01961-005;2023-09-18 15:51:19.288969+03:00;477219;1024001432234;2023-09-18;15;"ГБПОУ КО ""КТЭП""";Центральный;Калужская обл;Калуга;UTC+3;54.517941;36.2890439;2023-09-18 15:51:19.288969+03:00
3509;482276;ОП-З-02084-001;2023-09-22 15:58:17.651054+03:00;482247;1027810232680;2023-09-22;15;"ГУАП,ФГАОУ ВО ГУАП,ФГАОУ ВО ""САНКТ-ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ АЭРОКОСМИЧЕСКОГО ПРИБОРОСТРОЕНИЯ"",САНКТ-ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ АЭРОКОСМИЧЕСКОГО ПРИБОРОСТРОЕНИЯ";Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;59.9294588;30.2966347;2023-09-22 15:58:17.651054+03:00
3510;480689;ОП-З-01994-003;2023-09-21 11:49:14.338926+03:00;478663;1022301812500;2023-09-21;11;НАН ЧОУ ВО АКАДЕМИЯ ИМСИТ;Южный;Краснодарский край;Краснодар;UTC+3;45.063432;38.995714;2023-09-21 11:49:14.338926+03:00
3511;473313;З-01858;2023-09-13 12:01:02.196270+03:00;0;1021500582278;2023-09-13;12;"ГБПОУ ""ВКЭ""";Северо-Кавказский;Респ Северная Осетия - Алания;Владикавказ;UTC+3;43.0258051;44.7046603;2023-09-13 12:01:02.196270+03:00
3512;474045;З-01876;2023-09-13 16:47:02.424986+03:00;0;1021300972769;2023-09-13;16;"ГБПОУ РМ ""СГПЭК""";Приволжский;Респ Мордовия;Саранск;UTC+3;54.1902074;45.1873909;2023-09-13 16:47:02.424986+03:00
3513;477565;О-З-01961-004;2023-09-18 15:42:02.426814+03:00;477219;1024001432234;2023-09-18;15;"ГБПОУ КО ""КТЭП""";Центральный;Калужская обл;Калуга;UTC+3;54.517941;36.2890439;2023-09-18 15:42:02.426814+03:00
3514;479652;ОП-З-02020-001;2023-09-20 10:11:09.129594+03:00;479619;1035605501282;2023-09-20;10;"ГАПОУ ""ОКЭИ""";Приволжский;Оренбургская обл;Оренбург;UTC+5;51.7652447;55.12416;2023-09-20 12:11:09.129594+05:00
3515;477259;ОП-З-01731-003;2023-09-18 11:37:40.413988+03:00;468939;1027501153074;2023-09-18;11;"ГПОУ ""ЧПТК""";Дальневосточный;Забайкальский край;Чита;UTC+9;52.0296645;113.5078224;2023-09-18 17:37:40.413988+09:00
3516;477631;ОП-З-01961-006;2023-09-18 16:03:13.536634+03:00;477219;1024001432234;2023-09-18;16;"ГБПОУ КО ""КТЭП""";Центральный;Калужская обл;Калуга;UTC+3;54.517941;36.2890439;2023-09-18 16:03:13.536634+03:00
3517;506681;ОП-З-02667-001;2023-10-23 14:57:12.633734+03:00;506666;1022100976347;2023-10-23;14;"ГАПОУ ЧР ""ЧПК"" МИНОБРАЗОВАНИЯ ЧУВАШИИ";Приволжский;Чувашская республика - Чувашия;Чебоксары;UTC+3;56.1376407;47.2848686;2023-10-23 14:57:12.633734+03:00
3518;499195;ОП-З-02488-001;2023-10-13 16:49:03.227896+03:00;499184;1022301597647;2023-10-13;16;ФГБОУ ВО КГУФКСТ;Южный;Краснодарский край;Краснодар;UTC+3;45.035371;38.9827565;2023-10-13 16:49:03.227896+03:00
3519;477698;ОП-З-01961-008;2023-09-18 16:29:22.233177+03:00;477219;1024001432234;2023-09-18;16;"ГБПОУ КО ""КТЭП""";Центральный;Калужская обл;Калуга;UTC+3;54.517941;36.2890439;2023-09-18 16:29:22.233177+03:00
3520;463028;З-01544;2023-09-06 09:07:01.967497+03:00;0;1022401359177;2023-09-06;9;"КГБПОУ ""КАНСКИЙ ТЕХНОЛОГИЧЕСКИЙ КОЛЛЕДЖ""";Сибирский;Красноярский край;Канск;UTC+7;56.2079334;95.7029443;2023-09-06 13:07:01.967497+07:00
3521;477618;О-З-01961-005;2023-09-18 16:01:02.397186+03:00;477219;1024001432234;2023-09-18;16;"ГБПОУ КО ""КТЭП""";Центральный;Калужская обл;Калуга;UTC+3;54.517941;36.2890439;2023-09-18 16:01:02.397186+03:00
3522;479032;ОП-З-01992-001;2023-09-19 15:59:04.820904+03:00;478541;1027000885251;2023-09-19;15;ФГБОУ ВО СИБГМУ МИНЗДРАВА РОССИИ;Сибирский;Томская обл;Томск;UTC+7;56.472889;84.949293;2023-09-19 19:59:04.820904+07:00
3523;479354;ОП-З-02008-001;2023-09-19 18:01:30.185145+03:00;479300;1020100700641;2023-09-19;18;"ГБПОО РА ""МАЙКОПСКИЙ МЕДИЦИНСКИЙ КОЛЛЕДЖ""";Южный;Респ Адыгея;Майкоп;UTC+3;44.6028696;40.1001747;2023-09-19 18:01:30.185145+03:00
3524;479037;О-З-01961-012;2023-09-19 15:41:02.326136+03:00;477219;1024001432234;2023-09-19;15;"ГБПОУ КО ""КТЭП""";Центральный;Калужская обл;Калуга;UTC+3;54.517941;36.2890439;2023-09-19 15:41:02.326136+03:00
3525;473052;З-01851;2023-09-13 10:34:02.329688+03:00;0;1020300902313;2023-09-13;10;"ГБПОУ ""БРИЭТ""";Дальневосточный;Респ Бурятия;Улан-Удэ;UTC+8;51.8064188;107.6201718;2023-09-13 15:34:02.329688+08:00
3526;484326;З-02143;2023-09-27 14:48:02.194027+03:00;0;1035751001670;2023-09-27;14;"БПОУ ОО ""ОРЛОВСКИЙ АВТОДОРОЖНЫЙ ТЕХНИКУМ""";Центральный;Орловская обл;Орёл;UTC+3;52.9695866;36.0763408;2023-09-27 14:48:02.194027+03:00
3527;462522;З-01529;2023-09-05 17:15:02.025585+03:00;0;1021500582278;2023-09-05;17;"ГБПОУ ""ВКЭ""";Северо-Кавказский;Респ Северная Осетия - Алания;Владикавказ;UTC+3;43.0258051;44.7046603;2023-09-05 17:15:02.025585+03:00
3528;477644;ОП-З-01970-001;2023-09-18 16:06:20.867531+03:00;477500;1030203921076;2023-09-18;16;ГБПОУ УКРТБ;Приволжский;Респ Башкортостан;Уфа;UTC+5;54.716255;56.0146359;2023-09-18 18:06:20.867531+05:00
3529;479692;ОП-З-02011-001;2023-09-20 10:20:35.461368+03:00;479395;1023402984373;2023-09-20;10;"ГБПОУ ""ВТК""";Южный;Волгоградская обл;Волгоград;UTC+3;48.6874748;44.322388;2023-09-20 10:20:35.461368+03:00
3530;489423;ОП-З-01446-002;2023-10-03 13:39:52.022087+03:00;459634;1025501174885;2023-10-03;13;"БПОУ ОО ""СПК""";Сибирский;Омская обл;Омск;UTC+6;54.9419731;73.400569;2023-10-03 16:39:52.022087+06:00
3531;481748;ОП-З-02072-001;2023-09-22 12:13:30.213688+03:00;481720;1020201933950;2023-09-22;12;ГБПОУ ОКТЯБРЬСКИЙ МНОГОПРОФИЛЬНЫЙ ПРОФЕССИОНАЛЬНЫЙ КОЛЛЕДЖ;Приволжский;Респ Башкортостан;Октябрьский;UTC+5;54.4866631;53.5013808;2023-09-22 14:13:30.213688+05:00
3532;472153;З-01818;2023-09-12 16:57:01.800672+03:00;0;1155074010508;2023-09-12;16;"ГБПОУ МО ""ПОДОЛЬСКИЙ КОЛЛЕДЖ ИМЕНИ А.В. НИКУЛИНА""";Центральный;Московская обл;Подольск;UTC+3;55.4333813;37.5427342;2023-09-12 16:57:01.800672+03:00
